Index,Series,Name,Epithets,Description,Image,ImageHash,InputHash,StaticHash,Color
298,2,Mystänth’yu,The Entangled One,"Said to be the first person to have ever died. Her soul became an entity of its own, one which created and controlled the Misery-Tide. Now, spirits flock to her waves, carried by the force of her sorrow.",./sprites/calculus-status-abuse_norm_m6_OPT.gif,QmSERMdZ1TUus553dPUXePnzQfjputVAuLWcwQAmFJ7zCy,QmWjwQ2u3q58NJprs926mbCortEuMS8TkZZ4mmfWkUzFte,QmQmFuEXfB9yQgAVMmSFTKo6LuWG3tpkMwchpH9HiPmjBp,rainbow
299,2,Pêrze'sh,The Arbiter of the Marketplace,"Shrewd when dealing with mortals, she takes souls as her currency. A peddler for the Old Ones, she excels in finding circular trades. By trading desires to the Lost Court, she maintains her favor even with the oldest entities.",./sprites/wealth-leek-apparatus_norm_m1_OPT.gif,QmcP1kD7Eg97gYc8N7MN7Le5NeHWWhBGdJNo8Zqyp9XKBP,QmS3PYn3hbwpTx9eGMKbvUi9e9eDjpRhP2oqcCZaHDHRxk,Qmf4P6QA8Yh7Shr1yoby6KfZDmQdyP2pALiVh5wu6XBMiQ,gray
300,2,Raska,The Scarlet Mistress,"An ancient, fiery crone with blood-red skin and stark white hair. She has gem-like eyes which burn like fire. Raska rules over the subterranean realm of Nur and controls the dead.",./sprites/cloak-spaghetti-barstool_clip_m1_OPT.gif,Qmf5n5JQqujuwpvjpApATqg3Cs7eAgjhFpq8y3E2USghB3,QmfL4RNTJzeWsHCosEsxRUXcS8DYHjLLN9cm1cTDM6x2Ne,QmWeqg9Cg2oRfLLUwUe9d6dLBjjz6T7pBNPG9bxaU3dDEy,purple
301,2,Polvere,Eater of Forms,"The first being in the fourth dimension. She dwells in the body of a fiendish creature from the deeps of the sea, and has no individual form, only resembling various sea monsters. Her agenda is said to be to devour all life on the earthly plane in order to replenish her power.",./sprites/investigation-developer-erection_clip_m1_OPT.gif,QmaZAXEHkUxJVMLTJ3cNfdE3zjy3cA2KscBLwB2x27dhDS,QmcL3kqEwoWNJS8oaUPTpu9jyqWT6MNMZG5i7VWWdn4c4U,QmSXp83xZmPTWCve5RjqrCTd7LnVas9aTtJNYF4fKdUxFN,purple
302,2,Pashnu,Ambassador of the Comets,"One of the oldest beings in Cygnus Prime, she is an enigmatic being known for her calm nature and her seemingly omniscient knowledge of the countless paths of the universe. She possesses the ability to generate inter-dimensional portals that transport other beings between her planes of existence. She is one of the few who has seen the ruins of the Prothean world of Heliopolis, and she has gathered what little data has been preserved on that world in order to form a theory regarding the creation of the Protheans.",./sprites/emotion-scholarship-holder_clip_m7_OPT.gif,QmcyHd4NvcBCGmcSdFd56erykVEU8MHxur99sPhHokdpsq,QmUaUrevdsTNQiy2z7bK4rBnYbY4Jesp8WuHCp7hAf4dBo,QmRRL93eHB91suFJTm6thashUXyVB2dLdkuJAT3K212aE1,red
303,2,Rashrath,Ahai Reborn,"He is said to be the force behind the Craftworlds, the embodiment of the Lightbringer, the force of Ahai reborn. He is named for the great champion of the Light, the man that was said to unite the kingdoms of men and achieve peace on Earth. His fight with the darkness drove him mad and led him to the brink of death. He is the only entity whose powers can kill both Light and Dark, yet he cannot reach them.",./sprites/commercial-print-historian_clip_m7_OPT.gif,QmWrYXmyDjSJkLdWhyUhodkA13Gdy2PsUYzJH7WSQjZXtt,QmZ15yJd2e6gum5tQnzW6AabPNyfd1RTBP7zSW1MXakv6f,QmdLcXSiiNxQXcTkvXrKUTAkjBdBanM815Lqn7XkEP9AVE,red
304,2,Sarum,A Fine Separation,"A powerful creature of tremendous size, Sarum wields the legendary Sharnmel, the blade that slew the First War God. The spiritual energies within the blade allow Sarum to cut through the barrier between his realms and the Evernights' realm. However, Sarum is a very dangerous entity, as he is quick to anger, slicing those close to him.",./sprites/limestone-nightingale-blight_norm_m6_OPT.gif,QmcznUyg24jnRSdQf1sjw1WAQ1JGkuWpTKfti4zYChsMwq,QmRqmrH6AdUvtSSgZGTjSpXdFsiqHLuCnvKUSSA5Wdzrqx,QmdhQFCurUnCj2qqY7Ff11ymikRvxHgtW4pReVxHn2Lhc7,brown
305,2,Qaib,Fractured Particles Made Whole,"An entity known only as Qaib, he was once one of the greatest creatures in the Vast, a mighty warrior. He was shattered into pieces by Zit’Laham, and each one of his pieces is believed to form a part of a new entity. He is believed to roam the material plane, searching for any pieces of his former self.",./sprites/bandolier-inhibition-counsel_norm_m1_OPT.gif,QmY1wvHrPGpmRXuqc3xk5LyGHFYgjZTx4cAfNiXZzuoJut,QmTJeas7pcWDziXFunBgSX5WAXiCvYBB9pRdDU7XEQYBwk,QmdHuHLf6bzpFSgJVX9ihJP9o1dQAGLjzGYWwxkVFjceFw,green
306,2,M'kkd'elak,The Judge of the Void,"M'kkd'elak is the manifestation of order in the infinite emptiness of the Pod. She is almost impossibly large, and the only way to truly observe her is to rise into the aether. She is said to act as a kind of arbiter, dispensing judgment on all who think to see her, and although there is no sound to mark her existence, it is said she can be recognized by a sudden coldness permeating the whole area.",./sprites/wing-lily-will_norm_m7_OPT.gif,QmWEe6P1WQXBdD7EbhnVxKg1kpG1wzUpethCkfZxnLz2dd,QmRf8dmq17ZH7Ff9X9oV91K6EY4mdfWHSi2T5EhQrX6dgm,QmZ47dn4KQbQR5TAy8ygzaJ4J4t7S4zQ92X5nNGmqdFVJv,blue
307,2,Sibil,Mage of Many Faces,"She is known as the most powerful of the Phantoona, a mage of ancient repute and a rival of Thal in skill. She is said to have originally dwelled among the Night Gods, but was driven into exile by a human king who stole her magic. She now wanders in the wilderness of the Vast, awaiting her next encounter.",./sprites/lap-luggage-passbook_clip_m1_OPT.gif,QmSGwUugPkJD5ADWuTmMQqmex6eHnuspSSPyGNrQ8VtPJT,QmbmkWGpHjqVYjRvwfmgBYTJV96ZoKSWN98aeujmUD73HP,QmZjSvzJ2P7fWJXJdbqnxMQcmS65iy9tB6A3jAdfNVY9Hu,rainbow
308,2,Lesthlee,Downfall of Fate,"The banshee, which is often depicted as being made of red ash. It dwells in the ruins of a once great city, where the dead are held and reanimated for their use. She and her doppelgangers are the source of the Pitch Gods' rage. Her seductions and screams bring forth the souls of her victims, who tend to get torn apart by their otherworldly companions.",./sprites/meatloaf-carnival-derivation_clip_m6_OPT.gif,QmNS6AgUCeonAjgV3wufaq5gXCsmWWKRK1jhNKSGaiTch1,QmR4rwacG89FoAMCZSBL9D8EDNvGQv7g1J1SLgQvZTjGV4,Qmd2BvuC4PKVzXZ5Xp28zyUe8cWAuovabQKX5oF7QSK6TR,rainbow
309,2,Xhündä,The Twin Redemptions,"A pair of giant snakes made of liquid bronze and platinum. They are believed to be the source of the Afterlife, and their blood can revive lesser beings.",./sprites/candidate-beginner-inspector_clip_m7_OPT.gif,QmZmzMDGbMoyj6mDxyM32swurFw9MRhmSnb71nNrNh8czh,QmdHWUmf2qQDMeB67pDMCaH462CxTcWATuhK929jzD2h2p,QmXYj4SfFM3YHKyQsMn2AZsdhmwDyqRcmbddEGe1jGdKfw,rainbow
310,2,Manipotam,A Sound of Crumbling,"An entity of stone that appears only as a brief flash of gray before fading away. It travels slowly through the Earth and plants large rocks of some kind wherever it goes, in most cases cracking the ground upon which they fall. It seems to be seeding the world for a ritual of some sort.",./sprites/prostanoid-culture-acceptance_norm_m6_OPT.gif,QmPD8WDQ5SsxmwgoBArXvM9swqHNnJR1is4Jeh75jbHZKz,QmZzfe3TTUqo72FkLgwPoE1UZz51RxoSxX7y7f2Xx1FPdo,QmaPfXFoLcWsTa64AcqUMof5RmDCzebNefnZtfkBCN1dJ4,green
311,2,Al'hn,Fortress of the Divine Flame,"A dark entity, said to originate from the Garden of Rhòtan, whose only purpose was to guard the material plane from other entities. An entity feared and despised by many and dubbed 'The Holy Kill' by his people.",./sprites/menu-harbor-inside_norm_m1_OPT.gif,QmPiBaoECaoHZRt21KGTsZ4EsE5UKRFTQUL1VHijDjyGPc,QmdZg33m4cFUepTvNVuFcjbAXDSr5AF96zmMrmJmhCQrA3,QmVTt9GRVhSEqYPXxPiV6W5h6o23gQpMJTnKjQANkhtzkL,gray
312,2,Mata,The Distant Goddess,"A goddess of storm and wind, storm and fire, and lightning. Her ability to bend reality, sometimes at great cost, sometimes with great cleverness, can be most dangerous, as she is the last of her kind with the power to repel such things as Quanglom. Her protection is also offered to supplicants who listen to the winds.",./sprites/pest-freezer-bureau_clip_m1_OPT.gif,QmNijaTbikMBsHn1dc8Frxct9yALNhAhkmeZe2StroESFM,QmZpt7UEfsqZE5V43zuUgjQte43KwZ7dZHVwws4zeip27z,QmUKxhFw4dtosbkEFfuYkgev9zjduYu25uRVnJvQm6r44F,combo
313,2,Vüthüs,Butcher of Fates,"A savage, cruel entity who is said to be the embodiment of chaos, and the deity most responsible for the state of the world. He manifests in a shapeless mass of dark, green-black slime; he is said to have six disembodied arms with long claws.",./sprites/consent-trail-picturesque_clip_m1_OPT.gif,QmXm7DuWxTE5LUw95ChZw3wvBUEhzEiQeu7ke8WxBMAMRr,QmQhM75qjBWtaeahVudqA9YU7fvqY3pR58saBU5oeGyiNb,QmWZTu6SfueGTmj8njJdECHMGUapjE74oxbzc6pzNAupSQ,green
314,2,Zhai,The Giftbringer,"The Giftbringer is one of Alchera’s most mysterious beings. He is a pale, one-eyed man wearing a dark robe and a mask of shadows. This mask often conceals his face, but when the mask of shadows is removed, he is said to be an ancient being, the embodiment of Alchera’s good will, but one that takes no joy in it.",./sprites/countryside-understanding-land_clip_m7_OPT.gif,QmSv4X9B9BmJhDJ1LGBWCupjtUeakCKRDcxz8NvgLyhxph,Qmc8vMfmcGK66QfHQLSPsNQn5F77hQe9uraDU8AswRTZXa,QmPHD1VTZEpVGbtenoyjhu4poZz6Cc8GCEtvgF8u9DGkqA,rainbow
315,2,Sanuk,The Happy One,"A small, ragged deity whose name means 'Fear'. Often seen in the company of the Pitch Gods, Sanuk has become famed as a manifestation of their good nature, seeking the opportunity to placate their fear of the darkness, though only in their dreams.",./sprites/mattock-substance-pickaxe_clip_m1_OPT.gif,QmQyA5reM4VyXd8ruWCYgku4XqrGzVLagrWrqVrbsNLsyW,QmQvMAKcCLezizqhSXjTwhWrN4CjDyb5hGd6RNrgcVSLfY,QmWrJUr9kkzDsc63pjZ923awFZ7AorTvfXzmUQHRTecZsE,purple
316,2,Mzüp,The Lord and Master of the Abyss,"A being much like a humanoid, with three heads, long thin fingers, and has six eyes. The first head is dark blue, the second green, and the third brown-yellow. They rule over the dark space of the Abyss as their domain, spreading through shadows.",./sprites/education-worker-warden_clip_m1_OPT.gif,QmPbXKVGXWQfWcdcGKwSmH9y1xLXRkNDrBhhCUnp5G6GKi,Qmd1BRYFFgqoGZpLryzmz4L3mA8tmQTMywxxHiHkHFfYud,QmXT9u6VvoGheUEaSjF6ScaPyeHtSovPAqt9dNKU1hit4h,yellow
317,2,Iniellarl'imu,The One Above,"A sentient being which transcends space and time. She dwells in the ancient body of a cleric who sacrificed herself for the temple of an entity which no one seems to remember. She has the power to perceive and manipulate the very fabric of the Pod's makeup. The only thing that keeps the Arbiters of the War in the Sky from defeating her is the remaining strands of her consciousness, which also anchor her.",./sprites/menu-synergy-page_norm_m6_OPT.gif,QmTauvBRiidWPjL3gxNDEUHiDVB1MC8NwngkaAjjFT4UbN,QmUYmCMrzo83eH9FRM7PN8gaTWVZRvJtQVVAnWxqQZ8fty,QmPaUaFiLBWxLXqoJ5HMi7g73ZfPNXnfWiLNoWpNtvHkwY,gray
318,2,Soriyia,The Sagely One,"The wise queen of the Hoununkees, Soriyia is one of the greatest benefactors of the Vast. She takes a great interest in the research of the realm, encouraging experimentation and trying to determine the proper methods of mitigating the slow collapse of its borders.",./sprites/lasagna-skill-birdhouse_norm_m6_OPT.gif,QmR9esUmVBZs4ed2mTG14h2J9uywQhj9iwkszAQka4bwwy,QmdJXApBLJLM7ekvjJYRPmfu8zBs6Bn9xGN1uKYhLtwBas,Qmd6qFU6CdD4t5ws7Wf7a2nN6rijxiyaSNCr56AmcMh4ha,white
319,2,Nestucca,The Old Home,"A religious leader and ancient thinker of the Lost Court. She foretold the coming of the First Cataclysm, and sought to strike a deal with Pêrze'sh to save her sect. This led to the rise and fall of the Tazula Force.",./sprites/tent-paper-inequality_clip_m0_OPT.gif,QmPfw5bYh16vQLoQ25SZYtXQ7xyepTvUSj3HXEoBpxywfk,QmUtFUwB5wqVEaME6QWdQZuhrGmh8mRFLNxmZLhahSKBmi,QmbQw2b2FTmAEdAwGFT28H1p9yi3TUABUvbBYXw9eKkcni,green
320,2,Visve,The March of Time,"A massive creature that is said to be the physical representation of decay, something the people who live in the Four Winds of the East are terribly fearful of. It is said to rise and fall like a mountain, taking chunks of the distance in between when it moves.",./sprites/report-chutney-rubbish_clip_m1_OPT.gif,QmToAWQYTNrTmW8SLALzRSwf9quY1kuXpsXWn1XrHLzKeK,QmaX1GtdNZWmKK6qQWx4hCLmhYDZW4LCVYq5j1hHEPuUr9,QmUyNxAp8G83tnuReMAAcboDjfu3ovHZqCb65ZiSfqGRKS,white
321,2,Phost,An Errant Force,"The original Lord of Corruption, said to be a dark creature of immense power and knowledge who visited different dimensions. It spread corruption to those who were caught at the threshold of death, thereby gaining power over the Soulstone. Powered by thaumaturgy, its reign continues today, albeit from the shadows.",./sprites/youngster-softening-reason_norm_m6_OPT.gif,QmaQjuHhZFEUByWQ7vyh5LnZZtLq7WBauV9N3v3WBGuAkG,QmSvL4ETwKawZkQvTi9aBiiTSyG6QhgqVLcKfup393b16F,QmXAKkcusVwLZYF1GFhohUVDGcc1E19a14VUQuf2n6yWY9,blue
322,2,H’ti'si,Emissary of the Four Houses,"A being vaguely resembling a centipede, with four mouths and two toothy mandibles. It was sent from the Abyssal Island as a messenger, the last peaceful delegation before the Houses mounted their assault.",./sprites/deposition-eponym-ephemeris_clip_m7_OPT.gif,QmQuC2YfjqFhFfsY8xmybuBGPcqCSaNWXXiuxgQ4H7ECvM,QmQ4HCshkb3JxPiB2Kz7wvdYtxpVYBfgFFk6YNsPAf71E3,QmNdwmsDNGTrtNaBPbpNsN15oh45KmnztM4y2ouRxScjvX,purple
323,2,Davaat,The Slumbering Enemy,"The serpent who sleeps in the ruins of Teld. She is frequently seen there in the shape of a red fluid that seeps from the ground, noxious in taste and odor. She drinks this fluid and lives off her own existence, in a virtuous cycle. Some say that she still wields great power and will one day be reborn, though others insist that she will sleep forever.",./sprites/text-tonic-vacation_norm_m7_OPT.gif,QmQpUSotcRJJs9d9fkdAcuYCsbgFxccQ5pBiSaojuDbCYW,QmYqgueLYyn1EWvAPYjZ7R8PgiwYiVrTuMpzm4cLMMz1in,QmckjC29Cq5JQTkDW8ozLtEhMK9bRg49anAKYS5dVrmNm1,rainbow
324,2,Khnell,Chaos and Space,"As its epithet implies, it is a being of pure energy and void. It is a huge spherical mound with faint markings of stars on its surface, resembling a cosmic storm that constantly sparks in order to provide power to the hive it is said to live in. When approached, it splits into two realities.",./sprites/spot-suburb-genre_clip_m0_OPT.gif,QmXfZhn7aA25ZoJYQU283sQ1Bd9WqgAqrSD9aR9ZfwPSkj,QmcX3vUDPCa2xVtc5vTUQyvUv8NxpKF9hfvcMknwTxNWpW,QmaPQe3pXyk8cP2nMoEsFri8MVPpP2XeUUKfq9AXZDyuwG,blue
325,2,Loz'ege,Weaver of the Web That Broods in the Crater,"A colossal entity that could assume the form of a spider when it emerged from the abyss, with the ability to shape and alter reality. At the time of its death, it had been weakening for millennia due to Huacas's predictions, and now it is in a state of 'slow dissolution'.",./sprites/masterpiece-parrot-craft_clip_m6_OPT.gif,QmYjkCju6CD79uNNyY7iVbWWADBcsqPm3CnsqiwwQMYRyL,QmQnDocV39poTnrYtpyjqLfUAgWAJGn1ZGvBsQVqiVieGU,QmcpF2eNug5E2G6XA5SejTSTMEUzsH8ScDsgpbfk1oBytx,combo
326,2,Gehwäpt,Mother of the Cathodian,"A giant, six-armed, feathered humanoid woman with a jagged beak, who carries a staff topped with three heads. Her message is one of destruction and darkness. She is worshiped by the Cathodian people.",./sprites/candy-subject-sponge_norm_m1_OPT.gif,QmUiGEoRd3fK5iATyZUoqmz3U2j3TnwSYLRRhXgYhMzn6P,QmUsVJr5afwzSks1U1q7y7zCqCxXVkpsr76V1juQCqrS6D,Qmctx5z9hhGwPKbNEVwrNvc1AUP6AHvPKf77WALnxuNYUa,gray
327,2,G’edon,The Forsaken Disemboweler,"A fallen angel that dwells within a deep pit that even a physical body cannot pass through. It stalks the lands of the Inner Worlds, often searching for the souls of those it has slain. It has a much greater ability to manipulate energy than anyone has ever seen.",./sprites/sailor-agony-income_clip_m7_OPT.gif,QmPoZ1fTRFEoyYoYMgtWfwQCCDqTEbcd9LZWT4qf8n4xXX,QmdLU1Cb7cUZrJ7Q3YTjhP9sFxfsmcZosctADhHR9oiySq,QmYz924QQG6YmAZTMjTdwsdjVPJL5VyEXBYkSP19aLqEXb,rainbow
328,2,Muksiannak,The Dark Phantom of Reality,"The demon who is said to have replaced Che'ng-Ch'e. It is the God of Confusion, and is both evil and good in nature, causing paradoxes and contradictions. It is the destroyer of Muksi, but also the creator of everything.",./sprites/barrel-riverbed-indication_norm_m6_OPT.gif,Qmad7Ra2LcxNA2iJS2hpKPQdWJymomxnyyikWBQacWL8NX,QmSbUmQyAtJVp4N8z1nHsz3KoJrFTSir4JZXtgbJdLDUiu,Qmc5AY4ZwtAt78R7M2DnvFBcpVGtNE5PkQtWQMXgGvzGt1,gray
329,2,Lud,Litany of the Lost,"A fiendish beast with enormous, almost omniscient eyes and a toothy smile. It is said that she has a language of her own, which was created by madness. She also has a thing for mischief, as seen in the Unnamed Lands' desert, where she is said to dwell in a series of tunnels leading to the top of a cliff.",./sprites/marsh-kiwi-creator_norm_m1_OPT.gif,QmTTax8x75BmbdbssKk2CKEWForfY4ePhpdZGR7ufmmzjg,QmVgBy8ujFwfrqMG3skSKDGC1vRh2q3LNogJRAWWbRRvhh,QmQmmXsYddi9nxbBJYxZjn9sPfaNU89YfYQhjRtyNWP2mT,purple
330,2,Olos,Parsite of Lines,"An abstract entity with an insectoid shape that hides itself with a gas-like substance. It acts as the vessel of Ereshkigal, the Queen of the Underworld, in the devouring of all other entities in the Realm of Terror. It is said to be powerful enough to defeat all known immortals, including those who are  eons-old. It is not, however, capable of harming its host.",./sprites/underneath-neck-overweight_clip_m7_OPT.gif,QmSkfSGyxpVgJL2zS32TrEyZKb77TcY68S2V43jgq4kcbz,QmZ9qhNyJ2SFD2hkj6QDU5swuSsdMgrSczgu4JSYbsb5AC,QmVjkix6zXsxSqRNmiboNgu9xESSTX7bRhzVmqoDgaB2L3,brown
331,2,Zenuz,Winter's Dual,"A kind two-headed giant, with only one eye per head. Boasting three toed feet, he is capable of freezing water with one of his legs. The other leg wastes away, allayed only by carrying others across the Stranded Sea.",./sprites/music-making-howitzer-dick_norm_m6_OPT.gif,QmWehDhCwU9L99yP25oxyhyxPJyZshMusKDprerQuXrszu,QmWiRdAkDtYcxY4g63ax1717PSKqxAUPTQAJQANKKPsc8y,QmRnLsViXXPNQiTZL23YmdARWu6Cz2UFbp4DHS4defvRwp,combo
332,2,Ghitlagh,The One Who Stops the World,"A suit-wearing, frog-like creature with no head and six long striped tentacles. It is said to be the mightiest and most powerful of all the Suspected Entities. It was also thought to be dormant, but it has recently made itself known through radio waves.",./sprites/die-nickname-handle_norm_m1_OPT.gif,QmWUHZnBYDh5FbN26mJVxuUAAsYFtUxrk7zg6PHPBmenw7,QmatXpoQVMv3g79iY4JBjafDvdZEufcF77jd7fvEDvDk6Z,QmfMhmrvMhqNz1tzqaqkkwQUD8ELQfdmWHhqmrBzgRqa5m,yellow
333,2,Aszûr,The Love and The Light,"A benevolent deity which appears often. There is no formal description of his appearance, but he has been described as an abstract structure with a semi-spherical body, arms like tentacles and a face which they called the Hall of Stars.",./sprites/member-park-consulting_norm_m6_OPT.gif,QmYnXuRxyM86pcZMJdJd1bhaYUNpC74hEk5GiQudSv2q5H,QmWKAt1XxgMsK6RvztEU2gRdhqrFGf2dESjw5ph9hFiWVA,QmaNMRoM451UcGxZ9x73W65p9M8E4CJbKYFKxskyAYEXFY,white
334,2,Eon,"King of Numerology, Primer of All Things","Eon is said to be a geometric being, the creator of all other life in his dimension. He leads with a power that was not expressed in the mortal world. He was once a man who, upon finding himself condemned to an eternity of the Pod, decided to try and create his own personal universe.",./sprites/sailboat-heel-likelihood_clip_m1_OPT.gif,QmcYRc5CZRtxrNiHXcGRhugtQQWQCi6qnDymeFmZ5oARfW,QmTAq6nFckYUpRnNjz1coCout9RxGsPpBKCUL3oRFq5u1i,QmQGT69MxmCfaevebWa4AJ2cqwKQWK7RDestioCy14AuWa,green
335,2,Hhëkt'j,The Wayward Fire,"When the wizards of Cyrodiil explored the blighted regions of the Karamja Jungle, they encountered this powerful entity. It is a massive storm monster that appears to be as tall as mountains, but is capable of shifting to a much larger size, and can emit flames and lightning with enough force to disrupt the fabric of space. It is often said that it holds the souls of those it devours.",./sprites/adobe-prejudice-labor_clip_m6_OPT.gif,QmUDEBhyiqxaaCLPfoReGD3H79gHdPk8R6PdxeNBazXLcf,QmZWwKVFSFc67ARKwn3CoFKEJBLAfPMDrE8T458XVB8s5y,Qmf2K9yLT3LYFRpV67ApHJPMtJMrqT81qWfnTtBCLHeP1u,white
336,2,Ksllith,The Glorious Predator,"A great, red-eyed beast, covered in golden fur with a long, white mane. It is said to have come from the void before time began, and certain early paintings depict its hunt.",./sprites/boutique-relay-granola_clip_m1_OPT.gif,QmTQrdQpSkbecqvDAjXCcuG7bNvUkM7TpMTFAxxNWTMhna,QmSMXYZf4wwyhwJKWVh9F1hS7Zndfpc7AdhBkjf99RNcC2,QmQVPhEmwPK73ENPi35MvQweoC1ATAjnK3sZeRUZhacMEB,white
337,2,Korric,The Name of Turning,"A being from beyond the edges, who shares the realm with other entities like the Mother Box and the Dark Mark. She is the embodiment of one's belief in the inevitability of change. Korric is tethered to the world by means of its Mantle, an etheric energy field that encircles the planet.",./sprites/today-criterion-alibi_norm_m6_OPT.gif,Qmdgqx1yw6oAk3UHK44Jk4gJd9VSkHTLVZ99BGhughdnm6,QmUCpiQRM8ENj7eWfCwQdUcoA775rWQ1o9Ry1cSdR264FA,QmX24GDGjCycBhRKxekZk9KJC3ruYaM6fiGTt4WFXTcsMb,rainbow
338,2,Ereshki,The Twilight Orbs,"A white and gray creature with a long, writhing tail. Many have seen its pale, bluish glow, but few have seen its actual form. Those who have report strange dreams for years afterwards.",./sprites/string-mister-man_clip_m1_OPT.gif,QmRWq96Vsxifh8e59PXWzVw5Hmq6ibFmESH2f5v1RVHhrZ,QmXVPBgyfPHL5juSzptHvKFNFjCioVKWeqY98MQM4iMKSc,QmZ7rUz1jrf8YFPV45d2bDSkimC6s4nsQPcuJW63sqPSgR,white
339,2,Icaternnuptüxu,The Beast that Culls the Fatherless and the Fleeing,"A giant creature made of flame and smoke which has a female face and a whip of fire in its hands. Said to roam the sky at night, and to carry off any children or adults who venture into the fields after dark.",./sprites/breast-valley-daybed_norm_m1_OPT.gif,QmSYmG6xNs6o836QzFJkftqX2tRgPJWBdLCfKQ3YSVAN9v,Qmf6WykAYf2T7t8Wm327wTJQJ7paGQt78vXYZyikpA452M,QmWzyREFAosWBaeVTT51o2iBHkuqYgmzrazzMvbKNfPS8f,brown
340,2,Bezdet,The Beast of Our Lady,"A murderous, carrion-eating creature with the head of a swooping bird. Said to be one of the last beings to inhabit the Material Plane before the cataclysm. It would be seen from time to time, preying on animals, and devouring their bodies.",./sprites/fen-plug-judgment_norm_m6_OPT.gif,QmaCLBMpBEFQU94cH552c8GiH5iBocwoF3mipZ1W1C58Um,QmNgThDQA6FoQuWdP9aeixNiAEKfpqAgr7sHc3QoHoaozF,QmPK8EeHqg4ZpLEKjXbmTieHvhSukzfe77KXme8QRgWpy6,yellow
